Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.0252976,-0.003903,0.071467,1.012498,1.015024,4.043558,93.125610
5.0276780,-0.005855,0.087810,1.011767,1.015587,4.971141,93.814476
5.0300584,-0.007317,0.103176,1.010303,1.015584,5.845597,94.056335
5.0324392,-0.005610,0.119519,1.010303,1.017363,6.754066,92.687592
5.0348196,-0.006097,0.134641,1.010547,1.019495,7.596855,92.592896
5.0371690,-0.004878,0.148545,1.008595,1.019487,8.382697,91.880768
5.0395498,-0.006586,0.159766,1.010791,1.023361,8.989398,92.360443
5.0419302,-0.008049,0.170497,1.011034,1.025341,9.582547,92.702988
5.0443106,-0.007074,0.180985,1.011034,1.027130,10.156619,92.238358
5.0466905,-0.008049,0.189767,1.010303,1.028002,10.647379,92.428856
5.0490408,-0.008780,0.197817,1.012011,1.031200,11.070693,92.541496
5.0514212,-0.009269,0.203914,1.012255,1.032631,11.400971,92.602562
5.0538015,-0.010732,0.209036,1.010303,1.031757,11.704775,92.939140
5.0561814,-0.009513,0.212696,1.010547,1.032732,11.897443,92.560898
5.0585618,-0.010488,0.214891,1.009083,1.031764,12.035798,92.794243
5.0609422,-0.009025,0.211719,1.011522,1.033481,11.832232,92.440781
5.0632925,-0.009757,0.209769,1.010791,1.032375,11.736448,92.663147
5.0656724,-0.007317,0.208305,1.013474,1.034686,11.621542,92.011696
5.0680528,-0.006341,0.202206,1.013717,1.033707,11.286118,91.796295
5.0704331,-0.007561,0.193426,1.011034,1.029398,10.838722,92.238533
5.0728140,-0.006586,0.183426,1.011278,1.027800,10.287058,92.056259
5.0751634,-0.007074,0.174888,1.013230,1.028237,9.800866,92.316315
5.0775437,-0.005610,0.162448,1.013474,1.026426,9.111690,91.978035
5.0799241,-0.005366,0.150009,1.011034,1.022116,8.444828,92.048759
5.0823050,-0.003414,0.138057,1.010791,1.020182,7.779881,91.416649
5.0846853,-0.002195,0.120739,1.011522,1.018705,6.807893,91.041374
5.0870652,-0.000488,0.105860,1.011034,1.016561,5.977403,90.264343
5.0894151,-0.001708,0.090005,1.010791,1.014792,5.089390,91.087067
5.0917959,-0.002195,0.074395,1.010791,1.013528,4.211242,91.689789
5.0941763,0.001708,0.056101,1.011767,1.013322,3.175148,88.256310
5.0965562,0.000488,0.040003,1.011767,1.012557,2.264340,89.300491
5.0989366,0.002927,0.022929,1.013717,1.013981,1.306112,82.724342
5.1013169,0.002927,0.007805,1.012498,1.012532,0.471884,69.441452
5.1036673,0.001952,-0.009269,1.011522,1.011567,0.536319,281.893005
5.1060472,0.001952,-0.028538,1.013230,1.013634,1.617010,273.913147
5.1084275,0.003172,-0.045125,1.014938,1.015946,2.552133,274.020355
5.1108079,0.002195,-0.059515,1.011522,1.013274,3.369587,272.111908
5.1131887,0.003172,-0.075126,1.012498,1.015286,4.247223,272.417389
5.1155381,0.004878,-0.090249,1.013961,1.017981,5.093661,273.093750
5.1179185,0.002683,-0.105860,1.012986,1.018506,5.967819,271.451904
5.1202989,0.004878,-0.118544,1.014205,1.021122,6.672267,272.356262
5.1226797,0.004635,-0.130496,1.013961,1.022335,7.338181,272.034271
5.1250601,0.001464,-0.141227,1.014694,1.024476,7.924021,270.593781
5.1274405,0.001708,-0.151959,1.015425,1.026734,8.511746,270.643921
5.1297898,0.005855,-0.159278,1.014694,1.027135,8.926913,272.105103
5.1321707,0.005122,-0.167327,1.016644,1.030335,9.350677,271.753326
5.1345510,0.005366,-0.171230,1.017377,1.031700,9.558248,271.795044
5.1369314,0.003903,-0.176596,1.015669,1.030915,9.865855,271.265961
5.1393113,0.004878,-0.176108,1.014205,1.029393,9.854368,271.586578
5.1416616,0.002439,-0.176596,1.015425,1.030670,9.866752,270.791260
5.1440420,0.005366,-0.175132,1.015181,1.030190,9.792437,271.755066
5.1464219,0.005610,-0.171230,1.015669,1.030017,9.574440,271.876648
5.1488023,0.004635,-0.166595,1.013474,1.027086,9.338330,271.593750
5.1511827,0.004391,-0.161228,1.015669,1.028396,9.023212,271.560028
5.1535630,0.005366,-0.153912,1.013961,1.025590,8.636313,271.996857
5.1559129,0.006341,-0.145131,1.013230,1.023591,8.159041,272.501953
5.1582932,0.008049,-0.135374,1.011522,1.020573,7.636020,273.402802
5.1606736,0.009269,-0.122447,1.012255,1.019676,6.916790,274.328857
5.1630545,0.007805,-0.110737,1.011767,1.017838,6.261499,274.031738
5.1654348,0.004635,-0.097566,1.013717,1.018412,5.503670,272.719971
5.1678152,0.003414,-0.083175,1.013230,1.016644,4.696778,272.350555
5.1701646,0.003414,-0.067321,1.013717,1.015956,3.804262,272.903259
5.1725454,0.005122,-0.054638,1.008595,1.010087,3.114327,275.355560
5.1749258,0.004878,-0.038783,1.010791,1.011547,2.214612,277.168579
5.1773062,0.003414,-0.020732,1.013230,1.013448,1.187950,279.351440
5.1796861,0.001464,-0.003414,1.013474,1.013481,0.209357,293.204895
5.1820364,-0.000244,0.013660,1.011767,1.011859,0.773796,91.024193
5.1844168,-0.001708,0.031465,1.012742,1.013232,1.782130,93.106880
5.1867971,-0.003903,0.048539,1.012255,1.013425,2.754064,94.596764
5.1891770,-0.005366,0.065370,1.012742,1.014863,3.705546,94.692894
5.1915574,-0.005366,0.082931,1.012986,1.016389,4.689974,93.702293
5.1939378,-0.009269,0.097810,1.011522,1.016283,5.547719,95.413368
5.1962876,-0.008049,0.110982,1.013474,1.019565,6.265631,94.148331
5.1986680,-0.011952,0.129275,1.013474,1.021756,7.299874,95.282181
5.2010484,-0.011221,0.141471,1.009815,1.019738,7.999737,94.534958
5.2034287,-0.008538,0.151717,1.012011,1.023356,8.539344,93.220886
5.2058096,-0.011221,0.162205,1.012498,1.025470,9.123026,93.957253
5.2081590,-0.010000,0.170741,1.012986,1.027323,9.583531,93.351837
5.2105393,-0.010977,0.180010,1.010059,1.026032,10.123391,93.489471
5.2129197,-0.008780,0.187815,1.010059,1.027409,10.544806,92.676643
5.2153006,-0.006586,0.193182,1.010547,1.028867,10.828528,91.952499
5.2176809,-0.005855,0.195620,1.010791,1.029563,10.957937,91.714272
5.2200608,-0.007561,0.200256,1.010059,1.029747,11.221896,92.162262
5.2224112,-0.006586,0.200256,1.009572,1.029262,11.225300,91.883575
5.2247915,-0.007561,0.200744,1.010303,1.030081,11.245876,92.157005
5.2271719,-0.005366,0.197817,1.011522,1.030698,11.069287,91.553902
5.2295518,-0.005610,0.196109,1.009572,1.028458,10.997177,91.638718
5.2319322,-0.006830,0.193182,1.010791,1.029109,10.826438,92.024841
5.2342825,-0.005122,0.184401,1.008839,1.025566,10.362380,91.591072
5.2366629,-0.005366,0.177327,1.012011,1.027443,9.943049,91.733345
5.2390428,-0.002927,0.167814,1.007620,1.021503,9.456939,90.999359
5.2414231,-0.005122,0.158789,1.011278,1.023682,8.928212,91.847534
5.2438035,-0.005855,0.147326,1.010303,1.021005,8.303025,92.275703
5.2461843,-0.004147,0.134399,1.012498,1.021387,7.564755,91.767265
5.2485337,-0.002683,0.120983,1.009815,1.017040,6.833543,91.270477
5.2509141,-0.001952,0.108054,1.011522,1.017279,6.098376,91.034973
5.2532945,-0.001952,0.090249,1.011767,1.015786,5.098467,91.239098
5.2556753,0.000488,0.075858,1.013230,1.016066,4.281668,89.631111
5.2580557,0.001464,0.060735,1.011767,1.013589,3.436156,88.619484
5.2604356,0.001219,0.041222,1.010303,1.011144,2.337494,88.305534
5.2627854,0.001464,0.023904,1.013474,1.013757,1.353641,86.496086
5.2651663,0.004147,0.008538,1.013474,1.013519,0.536683,64.094215
5.2675467,0.004878,-0.008294,1.013230,1.013276,0.543926,300.461792
5.2699265,0.005122,-0.024635,1.012986,1.013299,1.422853,281.745453
5.2723069,0.003414,-0.040978,1.014938,1.015771,2.320097,274.762756
5.2746572,0.002439,-0.054638,1.013717,1.015191,3.088194,272.555878
5.2770376,0.001952,-0.068540,1.013474,1.015791,3.870599,271.631378
5.2794175,0.002439,-0.084152,1.014205,1.017694,4.745119,271.660095
5.2817979,0.000975,-0.095371,1.013230,1.017709,5.377458,270.585876
5.2841783,0.001219,-0.107567,1.013230,1.018925,6.060357,270.649506
5.2865591,0.001708,-0.117812,1.013230,1.020058,6.632884,270.830536
5.2889085,0.003414,-0.130496,1.013230,1.021605,7.341336,271.498688
5.2912889,0.003658,-0.138057,1.015181,1.024532,7.746991,271.517914
5.2936692,0.002439,-0.145618,1.013961,1.024367,8.173682,270.959534
5.2960501,0.000000,-0.154643,1.014205,1.025927,8.669500,270.000000
5.2984304,0.004635,-0.159034,1.013474,1.025887,8.921806,271.669464
5.3007798,0.004878,-0.164156,1.014694,1.027898,9.193576,271.702026
5.3031602,0.004147,-0.165863,1.013474,1.026966,9.297390,271.432159
5.3055410,0.005122,-0.165619,1.013717,1.027170,9.283280,271.771393
5.3079214,0.004878,-0.166595,1.013961,1.027568,9.334289,271.677124
5.3103018,0.006341,-0.163669,1.013961,1.027105,9.176074,272.218872
5.3126817,0.008780,-0.160009,1.013717,1.026305,8.983035,273.140930
5.3150320,0.007805,-0.153667,1.012986,1.024605,8.636837,272.907715
5.3174124,0.006830,-0.148057,1.014450,1.025220,8.312267,272.641205
5.3197923,0.007074,-0.138788,1.013717,1.023198,7.805899,272.917877
5.3221726,0.006341,-0.129275,1.013961,1.022189,7.274350,272.808350
5.3245530,0.006341,-0.119275,1.014205,1.021215,6.716825,273.043365
5.3269033,0.005366,-0.107079,1.014694,1.020342,6.031532,272.868958
5.3292832,0.005855,-0.092444,1.012011,1.016241,5.229746,273.623810
5.3316636,0.004147,-0.077322,1.012742,1.015698,4.372287,273.069824
5.3340440,0.003414,-0.066590,1.014938,1.017126,3.758694,272.935089
5.3364244,0.003414,-0.051710,1.012498,1.013823,2.930043,273.777466
5.3388052,0.002927,-0.034881,1.012986,1.013591,1.979124,274.797272
5.3411546,0.004391,-0.018782,1.012011,1.012195,1.091995,283.158783
5.3435349,0.002195,-0.003903,1.011522,1.011532,0.253338,299.352325
5.3459158,-0.001219,0.010488,1.012011,1.012066,0.597744,96.631927
5.3482962,-0.002195,0.026831,1.011034,1.011392,1.525211,94.676216
5.3506765,-0.002439,0.043417,1.009328,1.010264,2.467041,93.215187
5.3530564,-0.003172,0.059515,1.007864,1.009625,3.384255,93.050354
5.3554068,-0.004147,0.074151,1.011278,1.014001,4.200159,93.200867
5.3577871,-0.003414,0.087810,1.009083,1.012902,4.977049,92.226608
5.3601675,-0.004878,0.104152,1.010547,1.015912,5.890824,92.681427
5.3625474,-0.005610,0.116836,1.009815,1.016567,6.607348,92.749214
5.3649278,-0.006830,0.129763,1.009815,1.018141,7.332511,93.012894
5.3672781,-0.007317,0.141227,1.012498,1.022326,7.951076,92.965752
5.3696580,-0.009269,0.152448,1.011522,1.022988,8.586226,93.479294
5.3720384,-0.008780,0.162936,1.010791,1.023877,9.170183,93.084610
5.3744187,-0.012196,0.171230,1.012011,1.026467,9.627208,94.074112
5.3767991,-0.009269,0.177327,1.011034,1.026509,9.961328,92.992104
5.3791800,-0.011221,0.184157,1.010547,1.027251,10.346705,93.486786
5.3815293,-0.010488,0.188304,1.012986,1.030393,10.546448,93.188011
5.3839097,-0.009025,0.189523,1.010791,1.028445,10.631415,92.726219
5.3862901,-0.007074,0.193670,1.010547,1.028962,10.856161,92.091888
5.3886709,-0.006830,0.189523,1.010791,1.028428,10.626398,92.063889
5.3910513,-0.008049,0.189279,1.008839,1.026474,10.635710,92.435120
5.3934007,-0.007074,0.186596,1.012986,1.030053,10.444421,92.171120
5.3957815,-0.005610,0.181718,1.011034,1.027250,10.194006,91.768417
5.3981619,-0.005610,0.176108,1.007864,1.023150,9.916353,91.824715
5.4005423,-0.003658,0.168058,1.010303,1.024192,9.446520,91.247047
5.4029222,-0.002195,0.160741,1.010547,1.023254,9.038812,90.782249
5.4053025,-0.003903,0.149034,1.010547,1.021485,8.392226,91.500000
5.4076529,-0.003414,0.140984,1.012011,1.021790,7.933181,91.387245
5.4100332,-0.003903,0.128544,1.011034,1.019180,7.249061,91.738960
5.4124131,-0.003903,0.116348,1.011034,1.017714,6.568264,91.921112
5.4147935,-0.001464,0.103665,1.012011,1.017307,5.849217,90.808914
5.4171739,-0.003414,0.089274,1.012011,1.015947,5.044924,92.190140
5.4195547,-0.001708,0.075614,1.012986,1.015806,4.270034,91.293892
5.4219041,-0.001464,0.057808,1.012498,1.014148,3.268663,91.450394
5.4242845,0.000731,0.044636,1.011767,1.012751,2.526465,89.061691
5.4266648,-0.001952,0.029026,1.011522,1.011940,1.647226,93.847496
5.4290457,0.000000,0.012683,1.012742,1.012821,0.717370,90.000000
5.4314260,0.001952,-0.004635,1.012498,1.012510,0.284619,292.837952
5.4337754,0.004391,-0.019513,1.010303,1.010501,1.134187,282.682007
5.4361558,0.003414,-0.035856,1.010791,1.011433,2.040856,275.439270
5.4385366,0.002683,-0.051466,1.013230,1.014540,2.911680,272.984344
5.4409170,0.005366,-0.063418,1.012986,1.014983,3.595047,274.836670
5.4432969,0.003903,-0.077809,1.012011,1.015005,4.402064,272.871307
5.4456773,0.002927,-0.089030,1.012498,1.016409,5.027846,271.883209
5.4480276,0.004391,-0.103176,1.014450,1.019693,5.812610,272.436920
5.4504080,0.003414,-0.112689,1.010791,1.017059,6.364332,271.735382
5.4527879,0.003414,-0.123422,1.012255,1.019757,6.954235,271.584534
5.4551682,0.002683,-0.131227,1.014694,1.023148,7.370517,271.171326
5.4575486,0.001952,-0.140252,1.015181,1.024825,7.866640,270.797394
5.4598989,0.001708,-0.144399,1.014938,1.025160,8.097860,270.677643
5.4622788,0.002195,-0.148790,1.015181,1.026029,8.339060,270.845093
5.4646592,0.004147,-0.154400,1.013717,1.025416,8.663267,271.538452
5.4670396,0.002683,-0.155862,1.015181,1.027079,8.729807,270.986237
5.4694204,0.003172,-0.156595,1.013961,1.025987,8.781073,271.160248
5.4718008,0.002683,-0.154400,1.012986,1.024689,8.667620,270.995575
5.4741502,0.004878,-0.153667,1.014450,1.026034,8.617849,271.818115
5.4765306,0.006830,-0.149521,1.016889,1.027845,8.373251,272.615387
5.4789114,0.002927,-0.145131,1.014450,1.024783,8.143336,271.155518
5.4812918,0.003903,-0.137569,1.013961,1.023258,7.729465,271.624939
5.4836721,0.004147,-0.132447,1.015181,1.023793,7.436747,271.793304
5.4860520,0.003903,-0.123422,1.013230,1.020727,6.948451,271.811066
5.4884024,0.006586,-0.111714,1.011767,1.017937,6.311618,273.373749
5.4907827,0.008049,-0.102201,1.012986,1.018160,5.778893,274.503326
5.4931626,0.004878,-0.090738,1.013717,1.017782,5.122276,273.077118
5.4955430,0.007561,-0.077322,1.012498,1.015474,4.387804,275.584930
5.4979234,0.005610,-0.062931,1.011034,1.013006,3.575824,275.094574
5.5002737,0.006097,-0.050735,1.012742,1.014030,2.888595,276.852875
5.5026536,0.004635,-0.034148,1.013961,1.014547,1.946519,277.729980
5.5050340,0.003658,-0.019513,1.012255,1.012450,1.123613,280.618835
5.5074143,0.004391,-0.004391,1.012986,1.013005,0.351659,315.000000
5.5097947,0.000000,0.008294,1.012255,1.012289,0.469389,90.000000
5.5121756,-0.001219,0.026587,1.011522,1.011872,1.507271,92.626129
5.5145249,-0.001708,0.040489,1.012011,1.012822,2.293199,92.415329
5.5169053,-0.004635,0.056832,1.011522,1.013128,3.226525,94.662659
5.5192862,-0.005366,0.070979,1.010791,1.013295,4.028224,94.323517
5.5216665,-0.005610,0.084395,1.009815,1.013350,4.787820,93.803352
5.5240469,-0.006097,0.096835,1.012011,1.016651,5.476506,93.602921
5.5263963,-0.006586,0.109518,1.009815,1.015757,6.200837,93.441254
5.5287771,-0.006586,0.122203,1.011278,1.018656,6.900095,93.084785
5.5311575,-0.007561,0.133179,1.010791,1.019555,7.517890,93.249352
5.5335379,-0.007805,0.144887,1.010059,1.020427,8.174764,93.083580
5.5359178,-0.006586,0.152936,1.011278,1.022798,8.607565,92.465729
5.5382981,-0.005610,0.159522,1.012498,1.025003,8.958966,92.014282
5.5406485,-0.006586,0.167083,1.009815,1.023565,9.402159,92.257187
5.5430284,-0.009025,0.173424,1.011767,1.026562,9.739304,92.978859
5.5454087,-0.007561,0.177571,1.011034,1.026537,9.970267,92.438171
5.5477891,-0.008780,0.180499,1.010791,1.026818,10.136381,92.784981
5.5501695,-0.009025,0.182693,1.011034,1.027447,10.255014,92.827980
5.5525193,-0.008049,0.183913,1.012255,1.028858,10.307195,92.506081
5.5548997,-0.009025,0.181230,1.008839,1.025028,10.196418,92.850777
5.5572801,-0.008780,0.180499,1.012498,1.028498,10.119659,92.784981
5.5596604,-0.007805,0.176108,1.012742,1.027969,9.874124,92.537712
5.5620413,-0.005855,0.170741,1.011278,1.025607,9.588822,91.963875
5.5644217,-0.004391,0.163425,1.012742,1.025852,9.169948,91.539085
5.5667710,-0.005610,0.156595,1.012498,1.024551,8.797343,92.051903
5.5691519,-0.003414,0.146837,1.012986,1.023579,8.250073,91.331963
5.5715322,-0.003172,0.134399,1.010547,1.019450,7.577741,91.351807
5.5739126,-0.002439,0.125372,1.013474,1.021203,7.053298,91.114456
5.5762925,-0.001952,0.112934,1.011522,1.017809,6.371476,90.990265
5.5786729,-0.000244,0.098299,1.010791,1.015560,5.554497,90.142342
5.5810232,0.000488,0.083908,1.012498,1.015969,4.737433,89.666496
5.5834036,0.001952,0.070736,1.012498,1.014967,3.997872,88.419243
5.5857835,0.000488,0.057808,1.010791,1.012443,3.273272,89.515930
5.5881639,0.001219,0.041953,1.012011,1.012881,2.374875,88.335045
5.5905442,0.002195,0.028295,1.013717,1.014114,1.603399,85.564690
5.5928941,0.000000,0.012440,1.012742,1.012818,0.703878,90.000000
5.5952744,0.001708,-0.001219,1.012742,1.012744,0.118694,324.472198
5.5976548,0.000244,-0.014635,1.012498,1.012603,0.828035,270.955963
5.6000352,0.000975,-0.030490,1.012498,1.012957,1.725671,271.832062
5.6024160,-0.001219,-0.043905,1.014450,1.015400,2.479071,268.409027
5.6047964,0.000488,-0.058296,1.011767,1.013445,3.297703,270.480011
5.6071458,0.003658,-0.069760,1.010059,1.012471,3.956314,273.001984
5.6095262,0.002927,-0.083175,1.012255,1.015671,4.700280,272.015686
5.6119070,0.002927,-0.094640,1.013474,1.017888,5.337481,271.771667
5.6142874,0.004635,-0.105373,1.013230,1.018705,5.942870,272.518738
5.6166673,0.003172,-0.117812,1.015181,1.021999,6.621935,271.542053
5.6190176,0.003658,-0.122689,1.013717,1.021121,6.903903,271.707947
5.6213980,0.003172,-0.131227,1.012986,1.021456,7.383390,271.384460
5.6237783,0.001952,-0.138057,1.014938,1.024287,7.746914,270.810089
5.6261582,0.003658,-0.143423,1.013961,1.024061,8.053568,271.461151
5.6285386,0.004635,-0.145374,1.013717,1.024098,8.165054,271.826233
5.6309190,0.004391,-0.148301,1.014694,1.025483,8.318713,271.695953
5.6332693,0.005610,-0.148301,1.013961,1.024765,8.326923,272.166534
5.6356492,0.004147,-0.148057,1.014450,1.025205,8.306785,271.604309
5.6380296,0.002927,-0.144399,1.013717,1.023954,8.108545,271.161377
5.6404099,0.006830,-0.141227,1.012255,1.022082,7.951644,272.768738
5.6427908,0.002683,-0.136838,1.013961,1.023157,7.687276,271.123322
5.6451712,0.004878,-0.130008,1.015913,1.024210,7.297670,272.148712
5.6475205,0.004391,-0.121470,1.011034,1.018314,6.855322,272.070282
5.6499009,0.004878,-0.117812,1.013961,1.020794,6.633090,272.370911
5.6522818,0.004878,-0.105860,1.014694,1.020213,5.962200,272.638214
5.6546621,0.004878,-0.097323,1.012742,1.017419,5.496045,272.869263
5.6570425,0.004635,-0.084152,1.012986,1.016486,4.756046,273.152740
5.6593919,0.004147,-0.072687,1.013474,1.016086,4.108849,273.265167
5.6617727,0.004635,-0.059271,1.014694,1.016434,3.353220,274.471588
5.6641531,0.004635,-0.047564,1.013961,1.015087,2.698419,275.566040
5.6665330,0.002195,-0.032928,1.014694,1.015230,1.862881,273.813171
5.6689134,0.001708,-0.019269,1.011034,1.011219,1.096108,275.065125
5.6712937,0.003414,-0.004635,1.012498,1.012514,0.325659,306.374512
5.6736441,-0.000244,0.008294,1.010547,1.010581,0.469806,91.686577
5.6760240,0.000244,0.022684,1.010547,1.010802,1.286031,89.383224
5.6784043,-0.001708,0.039758,1.010791,1.011574,2.254638,92.459686
5.6807847,-0.003172,0.052441,1.009815,1.011180,2.978284,93.460892
5.6831651,-0.003172,0.066345,1.011034,1.013213,3.758746,92.736839
5.6855149,-0.003658,0.078297,1.012011,1.015042,4.428813,92.675148
5.6878953,-0.005855,0.092688,1.011767,1.016020,5.244674,93.614281
5.6902757,-0.007317,0.106835,1.008351,1.014021,6.062006,93.917877
5.6926565,-0.009025,0.117567,1.010791,1.017646,6.653725,94.389488
5.6950369,-0.008049,0.129032,1.011522,1.019751,7.283514,93.569626
5.6974173,-0.008538,0.139032,1.012255,1.021794,7.835138,93.514038
5.6997666,-0.006830,0.148301,1.012498,1.023324,8.341578,92.636856
5.7021475,-0.006830,0.153667,1.009815,1.021462,8.660932,92.544891
5.7045279,-0.010244,0.160253,1.009815,1.022502,9.035463,93.657623
5.7069082,-0.008049,0.163669,1.008595,1.021820,9.228245,92.815582
5.7092881,-0.007561,0.170497,1.009572,1.023895,9.594971,92.539207
5.7116685,-0.008294,0.171717,1.011522,1.026028,9.645752,92.765121
5.7140188,-0.006586,0.172693,1.010303,1.024977,9.706869,92.183929
5.7163987,-0.007317,0.174157,1.010791,1.025711,9.784401,92.405716
5.7187791,-0.006586,0.170741,1.009572,1.023929,9.606213,92.208870
5.7211595,-0.006830,0.170254,1.011522,1.025773,9.561743,92.297234
5.7235398,-0.005610,0.166839,1.010303,1.024001,9.382236,91.926010
5.7258897,-0.004391,0.162205,1.011522,1.024455,9.113544,91.550652
5.7282701,-0.006586,0.155375,1.011278,1.023166,8.742466,92.427071
5.7306504,-0.004147,0.148545,1.011522,1.022380,8.357594,91.599052
